N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
1,8,13516,2,136501,273002,20.198431488606097,10.099215744303049,20.198431488606097,10.099215744303049
1,8,13414,2,137001,274002,20.426569256001194,10.213284628000597,20.426569256001194,10.213284628000597
1,8,12697,2,137501,275002,21.658817043396077,10.829408521698038,21.658817043396077,10.829408521698038
1,8,16793,2,138001,276002,16.43553861728101,8.217769308640506,16.43553861728101,8.217769308640506
1,8,12185,2,138501,277002,22.73303241690603,11.366516208453016,22.73303241690603,11.366516208453016
1,8,11161,2,139001,278002,24.90834154645641,12.454170773228205,24.90834154645641,12.454170773228205
1,8,14848,2,139501,279002,18.790544181034484,9.395272090517242,18.790544181034484,9.395272090517242
1,8,12185,2,140001,280002,22.97923676651621,11.489618383258104,22.97923676651621,11.489618383258104
1,8,15462,2,140501,281002,18.173716207476392,9.086858103738196,18.173716207476392,9.086858103738196
1,8,15257,2,141001,282002,18.483450219571345,9.241725109785673,18.483450219571345,9.241725109785673
